Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","136","Mauritanie","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant (de moins de 5 ans)","2018","2018","%","1.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","136","Mauritanie","6121","Valeur","21044","Allaitement exclusif au sein du nourrisson de 0 à 5 mois","2018","2018","%","40.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","130","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3117","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","0.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","138","Mexique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","19992.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","11.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","34.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","14.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","44","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","138","Mexique","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.57","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","138","Mexique","6121","Valeur","21044","Allaitement exclusif au sein du nourrisson de 0 à 5 mois","2018","2018","%","28.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","3468.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","145","Micronésie (États fédérés de)","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.34","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","102","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2376","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","11915.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","21.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","5.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","27.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.79","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","21026","Pourcentage des enfants de moins de 5 ans émaciés (%)","2018","2018","%","0.9","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","21025","Pourcentage des enfants de moins de 5 ans présentant un retard de croissance (%)","2018","2018","%","9.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant (de moins de 5 ans)","2018","2018","%","10.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","141","Mongolie","6121","Valeur","21044","Allaitement exclusif au sein du nourrisson de 0 à 5 mois","2018","2018","%","50.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","140","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3486","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","1.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","20628.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<2.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","12.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","273","Monténégro","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.11","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","95","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2066","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","1289.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","32.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","144","Mozambique","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","9.6","F","Estimation FAO",""
